image_path,text
dataset/images\conjunto exterior (005).png,Conjunto interno tipo deportivo tela flis algodón sublimadas camiseta y pantalones con delantera y posterior sublimadas con un diseño de tres rayas en aresol de color negro blanco y rojo camisa cuello redondo y mangas cortas
dataset/images\conjunto exterior (006).png,Conjunto externo tipo deportivo tela flis algodón chompa con delantera y posterior color negro mangas puños y cintura color negro bolsillos tipo canguro cierre color gris cuello con capucha color negro logo en el pecho izquierdo pantalón con delantera y posterior color negro  cintura con elástico y cordón logo en el lado izquierdo
dataset/images\conjunto exterior (007).png,Conjunto externo tipo deportivo tela licrada algodón chompa con delantera y posterior color negro y hombreras color azul con amarillo puños cintura y mangas color negro bolsillos en los costados cierre amarillo cuello alto sin capucha logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro lateral de colo azul con amarillo logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (008).png,Conjunto externo tipo deportivo tela licra algodón chompa con delantera y posterior color negro mangas negras con una raya vertical verde claro puños cintura color negro cierre negro cuello militar logo en el pecho izquierdo y derecho pantalón delantera y posterior color negro lateral raya verde claro logo en lado izquierdo y derecho
dataset/images\conjunto exterior (010).png,Conjunto externo tipo deportivo tela licrada algodón chompa con delantera y posterior color verde mangas puños y cintura color verde sin bolsillos cuello militar con cierre negro logo en el pecho izquierdo y derecho
dataset/images\conjunto exterior (011).png,Conjunto externo tipo deportivo tela licrada algodón chompa con delantera y posterior color verde fosforescente mangas sublimadas con rayas en forma de sonido color negro puños negros cintura verde fosforescente cierre verde cuello en punta negro sin capucha logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro laterales sublimadas con rayas en forma de sonido color verde fosforescente logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (012).png,Conjunto externo tipo deportivo tela feliz algodón chompa con delantera y posterior color negro laterales en la axila las color verde mangas puños cintura color negro bolsillos en los costados con cierre verde cierre en el centro color verde cuello alto sin capucha pantalón con delantera y posterior color negro laterales raya color verde logo en la parte izquierda
dataset/images\conjunto exterior (013).png,Conjunto externo tipo deportivo tela licrada algodón sublimada chompa con delantera y posterior sublimadas de color azul marino y negro con forma de machas mangas puños y cintura sublimadas cuello militar sin cierre logo en el pecho izquierdo y derecho pantalón con delantera y posterior sublimadas laterales con rayas blancas logo en lado izquierdo y derecho
dataset/images\conjunto exterior (014).png,Conjunto externo tipo deportivo de la delicada sublimada chompa con delantera y posterior color celeste y morado con diseño sublime sublimado mangas puños cintura color morado cierre en el centro cuello militar bolsillos en los costados pantalón con delantero y posterior color negro logos en el pecho izquierdo derecho
dataset/images\conjunto exterior (015).png,Hh conjunto externo tipo deportivo tela lycra algodón se le entera y posterior color gris mangas color gris puño y cintura color gris cuyo militar con cierre gris logo en el pecho izquierdo y derecho pantalón color negro
dataset/images\conjunto exterior (016).png,Conjunto externo tipo deportivo tela licrada chompa con delantera y posterior color gris hombreras color negro mangas puños y cintura color negro cuello militar con cierre negro logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro bolsillos logo en el lado izquierdo
dataset/images\conjunto exterior (017).png,Conjunto externo tipo deportivo tela licrada sublimada chompa con delantera y posterior sublimadas con formas de rayas y triángulos similares a una cebra mangas puños y cintura sublimados cuello con capucha con cierre blanco logo en el pecho izquierdo y derecho pantalón con delantera y posterior color azul marino bolsillos logo en el lado izquierdo
dataset/images\conjunto exterior (018).png,Conjunto externo tela feliz algodón chompa con delantera y posterior color rojo mangas puños y cintura color rojo bolsillos en los costados cierre en el centro color negro cuello redondo con capucha roja logo en el pecho izquierdo pantalón color negro con rayas blancas en los laterales y logo en la pierna izquierda
dataset/images\conjunto exterior (019).png,Conjunto externo tipo deportivo tela licrada sublimada chompa con delantera y posterior sublimadas con rayas horizontales color azul petróleo mangas con hombreras de rayas rojas puños y cintura color azul petróleo cuello redondo con capucha con cierre azul logo en el pecho izquierdo y derecho pantalón con delantera y posterior color azul petróleo bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (020).png,Conjunto externo tipo deportivo tela licrada chompa con delantera y posterior color azul eléctrico mangas y puños color negro y cintura color azul eléctrico cuello militar con cierre azul eléctrico logo en el pecho izquierdo pantalón con delantera y posterior color negro bolsillos logo en el lado izquierdo
dataset/images\conjunto exterior (021).png,Conjunto externo tipo deportivo tela flis algodón chompa con delantera y posterior color gris con una barra horizontal color azul en el pecho mangas puños cintura color negro  cuello militar con cierre negro logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro bolsillos barra lateral color azul logo en el lado izquierdo
dataset/images\conjunto exterior (022).png,Conjunto externo tipo deportivo tela impermeable chompa con delantera y posterior color rojo mangas rojas con rayas blancas y negras puños y cintura color rojo cuello redondo con capucha con cierre rojo logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro lateral con raya roja bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (023).png,Conjunto externo tipo deportivo tela flis algodón chompa con delantera y posterior color rojo mangas rojas con rayas blancas puños y cintura color rojo cuello con capucha y cordones con cierre rojo logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro lateral con raya blanca bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (024).png,Conjunto externo tipo deportivo tela impermeable chompa con delantera y posterior color amarillo mangas amarillas puños y cintura color amarillo cuello alto con capucha con cierre amarillo logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (025).png,Conjunto externo tipo deportivo tela licra algodón chompa con delantera y posterior color blanco mangas rojas con línea blanca desde la hombrera puños rojos y cintura color blanco bolsillos laterales cuello alto sin capucha con cierre amarillo logo en el pecho izquierdo y derecho pantalón con delantera y posterior color rojo con la bolsillos en lateral línea blanca logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (026).png,Conjunto externo tipo deportivo tela licra algodón chompa con delantera y posterior color rojo mangas puños y cintura color rojo cuello militar con cierre rojo logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro laterales con rayas de color blanco bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (027).png,Conjunto externo tipo deportivo tela flis algodón buso con delantera y posterior color negro mangas negras con rayas rojas desde las hombreras puños y cintura color negro cuello con capucha logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro laterales con rayas rojas bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (028).png,Conjunto externo tipo deportivo tela licrada algodón chompa con delantera y posterior color vino tinto mangas vino tinto con línea amarilla desde las hombreras puños y cintura color vino tinto bolsillos en los costados cuello militar con cierre rojo logo en el pecho izquierdo y derecho pantalón con delantera y posterior color azul petróleo lateral con raya roja bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (029).png,Conjunto externo tipo deportivo tela licrada algodón chompa con delantera y posterior color negro con barra horizontal color gris y line roja y azul mangas puños y cintura color negro bolsillos con cierre cuello militar sin capucha con cierre negro logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro y líneas moradas bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (030).png,Conjunto externo tipo deportivo tela licrada sublimada chompa con delantera y posterior color blanco con barra diagonal negra mangas blancas con línea negra desde las hombreras puños y cintura color blanco bolsillo en los costados cuello militar sin capucha con cierre blanco logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro lateral con raya blanca bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (031).png,Conjunto externo tipo deportivo tela licrada algodón chompa con delantera y posterior color turquesa mangas turquesa puños y cintura color turquesa bolsillos en los costados cuello militar sin capucha con cierre turquesa logo en el pecho izquierdo y derecho pantalón con delantera y posterior color azul eléctrico lateral con rayas verdes bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (032).png,Conjunto externo tipo deportivo tela licrada algodón chompa con delantera y posterior color negro mangas negro con raya azul puños y cintura color negro bolsillos en los costados cuello militar sin capucha con cierre negro logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (033).png,Conjunto externo tipo deportivo tela licrada algodón chompa con delantera y posterior color gris mangas negro con raya roja puños y cintura color negro bolsillos en los costados cuello militar sin capucha con cierre gris logo en el pecho izquierdo y derecho pantalón con delantera y posterior color negro bolsillos logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (034).png,Hh conjunto externo te la impermeable delantera y posterior color rojo hombreras color blanco mangas puños y cintura color rojo bolsillos en los costados cierre en el centro color rojo cuello con capucha color blanco logo en el pecho izquierdo y derecho pantalón con delantera y posterior color azul marino lateral con raya roja logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (035).png,Conjunto externo tela licra champa con delantera y posterior color celeste mangas color celeste con hombreras de color blanco y negro puño y cintura color celeste bolsillos en los costados con cierre cierren el centro color celeste cuello militar sin capucha logo en el pecho izquierdo y derecho pantalón con delantero y posterior color azul petróleo logo en el la pierna izquierda y derecha
dataset/images\conjunto exterior (036).png,Conjunto externo tela licra sublimada delantera y posterior de las chompa color azul petróleo mangas color azul con hombreras sublimadas puños cintura color azul cuello tipo militar con cierre sin capucha luego en el pecho izquierdo y derecho pantalón delantero y posterior color azul petróleo luego en la pierna izquierda y derecha
dataset/images\conjunto exterior (037).png,Conjunto externo te la licra algodón hp delantera y posterior color blanco mangas color negro con hombreras blancas puños color negro cintura color blanco cuello militar con cierre blanco logo en el pecho izquierdo y derecho pantalón delantero y posterior color negro logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (038).png,Conjunto externo de la litera algodón chompa con delantera y posterior color turquesa mangas color turquesa con hombreras de reyes blancas puño y cintura color turquesa cierre con cuello militar logo en el pecho izquierdo y derecho pantalón con derrotero y posterior color negro lateral rayas blancas luego en la pierna izquierda y derecha
dataset/images\conjunto exterior (039).png,Conjunto externo tela viotto Chompa con delantera y posterior color azul petróleo una manga azul una manga negra puño y cintura color azul cuello alto con cierre sin capucha pantalón con delantero y posterior color negro rayo blanca logo en la pierna izquierda
dataset/images\conjunto exterior (040).png,Conjunto externo Tela licra algodón chompa con delantera y posterior color azul eléctrico mangas color azul eléctrico con rayas blancas desde las hombreras puños dobles y cintura color azul eléctrico bolsillo tipo canguro cuello militar con cierre azul sin capucha logo en el pecho izquierdo y derecho pantalón delantera y posterior color negro raya blanca en el lateral logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (041).png,Conjunto externo tipo deportivo tela impermeable delantera y posterior color negro con hombreras color naranja mangas puños cintura color negro bolsillos en los costados cierren el centro negro cuello con capucha color naranja y cordones pantalón delantero y posterior color negro raya lateral color naranja logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (042).png,Conjunto externo tipo deportivo tela flis algodón delantera y posterior color negro con hombreras color gris mangas puños y cintura color negro bolsillos en los costados cierre en el centro color gris cuello con capucha color gris logo en el pecho izquierdo y derecho pantalón con delantero y posterior color negro logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (043).png,Conjunto externo tipo deportivo tela licra algodón delantera y posterior de las chompa color vinotinto mangas color negro con hombreras vinotinto puño cintura color negro cuello tipo militar con cierre sin capucha luego en el pecho izquierdo y derecho pantalón con delantero y posterior color negro y en las vastas rayas doradas logo en la parte izquierda y derecha
dataset/images\conjunto exterior (044).png,Conjunto externo tipo deportivo tela feliz algodón chompa con delantero y posterior color negro mangas color negro con rayas rojas desde las hombreras puños y cintura color negro cuello en V logo en la en el pecho izquierdo y derecho pantalón delantero y posterior color negro lateral raya roja logo en la parte izquierda y derecha
dataset/images\conjunto exterior (045).png,Conjunto externo tipo deportivo tela viotto Delantero y posterior de las chompa color azul eléctrico mangas color azul eléctrico con rayas blancas puño cintura color azul bolsillos tipo canguro cierre en el centro color azul cuello con capucha y cordones color azul loco en el pecho izquierdo y derecho pantalón delantero y posterior color ***** logo en la parte izquierda y derecha
dataset/images\conjunto exterior (046).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior de la chupa color celeste mangas color celeste con rayas blancas desde las hombreras color blanco puño y cintura doble color celeste bolsillos en los costados con cierre cierre en el centro color celeste cuello en sin capucha pantalón color negro con rayas blancas en los laterales logo en la parte izquierda y derecha
dataset/images\conjunto exterior (047).png,Conjunto externo tipo deportivo tela viotto Delantera y posterior color gris con una raya horizontal en el pecho color naranja mangas color gris puños y cintura color gris bolsillos en los costados cuello alto logo en la parte izquierda y derecha del pecho pantalón color gris con raya lateral naranja logo en la parte izquierda y derecha
dataset/images\conjunto exterior (048).png,Conjunto Exterior tipo deportivo tela licra algodón delantera y posterior de la chamba color blanco con raya verde y roja manga color blanco con rayas verdes desde las hombreras puño y cintura color blanco bolsillos en los costados cierre en el centro con cuello alto logo en el pecho izquierdo y derecho pantalón color negro con raya lateral blanca logo en la pierna izquierda
dataset/images\conjunto exterior (049).png,Conjunto externo tipo deportivo tela lycra algodón chompa delantera y posterior color blanco mangas puños y cintura color blanco bolsillos en los costados cierre en el centro cuello en V sin capucha logo en el pecho izquierdo y derecho pantalón color azul eléctrico con raya blanca en el lateral logo en la parte izquierda y derecha
dataset/images\conjunto exterior (050).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior de la chapa color blanco mangas puños y cintura color blanco sin bolsillo sin capucha cuello redondo logo en el pecho izquierdo y derecho pantalón color azul marino logo en la pierna izquierda
dataset/images\conjunto exterior (051).png,Conjunto Externo tipo casual tela impermeable delantero y posterior de las chompa color blanco sublimado mangas color blanco puños y cintura color blanco cierre en la manga izquierda cierren el centro cuello redondo con capucha logo en el pecho izquierdo pantalón color negro logo en la pierna izquierda
dataset/images\conjunto exterior (052).png,Conjunto externo tipo deportivo tela licra algodón delantera  y posterior de la chamba color verde fosforescente barra horizontal color azul en el pecho mangas color verde fosforescente puños y cintura color azul bolsillos en los costados cuello tipo militar con cierre verde pantalón azul con logo en la pierna izquierda
dataset/images\conjunto exterior (053).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior color azul petróleo Manga cintura puños color azul petróleo bolsillos en los costados cierre en el centro color azul cuello redondo logo en el pecho izquierdo y derecho pantalón color azul petróleo logo en la pierna izquierda
dataset/images\conjunto exterior (054).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior color azul marino mangas color azul marino con rayas blancas en las hombreras puños y cintura color azul marino sin bolsillos cuello tipo militar con cierre azul logo en el pecho izquierdo y derecho pantalón color azul marino con logo en la pierna izquierda y rayas blancas en los laterales
dataset/images\conjunto exterior (055).png,Conjunto externo tipo deportivo tela fliess algodón delantera y posterior color rojo mangas color negro puño y cintura color rojo cierre en el centro cuello alto con capucha logo en el pecho izquierdo pantalón color negro con raya roja hasta la rodilla logo en la pierna izquierda
dataset/images\conjunto exterior (056).png,Conjunto externo tipo deportivo de la litera algodón delantera y posterior de la chamba color vino tinto mangas color vinotinto con una raya horizontal dorada puños y cintura color vino tinto cierre y cuello militar vino tinto logo en el pecho izquierdo pantalón azul eléctrico logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (057).png,Conjunto externo tipo deportivo tela licra algodón Delantera y posterior camisa tipo polo de color azul petróleo mangas cortas sublimadas con rayas celestes logo en el pecho izquierdo y derecho pantalón delantero y posterior color azul petróleo con rayas laterales de color celeste logo en la parte izquierda y derecha
dataset/images\conjunto exterior (058).png,Conjunto Externo tipo deportivo tela licra algodón delantera y posterior color blanco mangas puños y cintura color blanco bolsillos cierre cuello tipo militar color blanco logo en el pecho izquierdo y derecho pantalón color negro con logo en la parte izquierda y derecha
dataset/images\conjunto exterior (059).png,Conjunto externo tipo deportivo tela impermeable delantera y posterior de las chompa color amarillo mangas puños y cintura color amarillo bolsillos en los costados con cierre cuello alto con capucha color amarillo logo en el pecho izquierdo y derecho pantalón color negro con logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (060).png,Conjunto externo tipo deportivo del la licra algodón posterior y delantera de la chupa color azul petróleo mangas color azul petróleo con rayas naranjas desde las obreras puños y cintura color azul petróleo bolsillos en los costados cierre en el centro con cuello redondo en V pantalón color azul petróleo con raya lateral color naranja logo en la parte izquierda y derecha
dataset/images\conjunto exterior (061).png,Conjunto externo tipo deportivo tela lycra algodón Delantera y posterior del buzo color rojo mangas color rojo con rayas negras puños cintura color rojo cuello en v logo en el pecho izquierdo y derecho pantalón color negro raya lateral color roja logo pierna izquierda y derecha
dataset/images\conjunto exterior (062).png,Conjunto externo tipo deportivo de la litera algodón delantera y posterior del buzo color turquesa mangas con rayas blancas puño cintura color turquesa cuello en V logo en el pecho izquierdo y derecho pantalón color negro rayas blancas en los laterales logo en pierna izquierda y derecha
dataset/images\conjunto exterior (063).png,Conjunto externo tipo deportivo tela viotto delantera y posterior de la chupa color negro con celeste puños y cintura color negro bolsillos en los costados cierre con cuello alto logo en el pecho izquierdo y derecho pantalón color negro con lateral celeste logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (064).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior del buzo color blanco mangas puños y cintura color blanco cuello tipo militar con cierre logo en el pecho izquierdo y derecho pantalón negro logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (065).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior del buzo color negro mangas puños y cintura color negro cuello redondo con cierre logo en el pecho izquierdo y derecho pantalón negro logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (066).png,Conjunto externo tipo deportivo tela lycra sublimada delantera y posterior color negro mangas sublimadas puños y cintura color negro bolsillos en los costados con cierre cierre en el centro cuello redondo en punta logo en el pecho izquierdo y derecho pantalón negro con laterales sublimados logo pierna izquierda y derecha
dataset/images\conjunto exterior (067).png,Conjunto Externo tipo deportivo de la biota algodón delantera y posterior de las chompa color azul marino rojo y petróleo mangas color azul marino puños cintura color azul marino cierre en el centro cuello redondo en punta bolsillos en los costados logo en el pecho izquierdo y derecho pantalón color azul petróleo raya roja en el lateral logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (068).png,Conjunto externo tipo deportivo tela licra algodón delantera y posterior de las chompa color blanco mangas blancas con rayas doradas puño doble cintura doble cierre en el centro bolsillos en los costados con cierre cuello alto logo en el pecho izquierdo y derecho pantalón color negro con rayas doradas en los laterales logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (069).png,Conjunto externo tipo deportivo tela impermeable delantera y posterior de las chompa color rojo mangas puños y cintura rojas cierre en el centro cuello alto con capucha logo en el pecho izquierdo y derecho pantalón delantera y posterior color negro logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (070).png,Conjunto externo tipo deportivo tela biotopo algodón buzo con delantera y posterior color blanco manga cintura puños color blanco cuello en b pantalón negro logo izquierdo y derecho
dataset/images\conjunto exterior (071).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior del buzo negro mangas color negro con raya rosada desde las hombreras cuello tipo militar con cierre logo en el pecho izquierdo derecho y en el centro del pecho pantalón color negro con lateral raya rosada logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (072).png,Conjunto externo tipo casual tela licra sublimada hh delantera y posterior mangas puños cintura sublimadas con un diseño de rayas de blanco y negro cierre con cuello redondo en punta bolsillos tipo canguro pantalón sublimado logo en la pierna derecha
dataset/images\conjunto exterior (073).png,Conjunto externo tipo deportivo de la biota delantera y posterior colores azul rojo vino tinto azul petróleo mangas color azul puños color blanco cierre negro con cuello redondo en punta logo en el pecho izquierdo y derecho pantalón color azul petróleo con raya roja en el lateral logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (074).png,Conjunto externo tipo deportivo tela viotto algodón delantera y posterior color naranja del buzo mangas cintura puño color naranja cuello tipo militar con cierre logo en el pecho izquierdo y derecho pantalón azul marino logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (075).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior del buzo color negro mangas puño cintura color negro cuello tipo militar con cierre logo en el pecho izquierdo y derecho pantalón color ***** con raya dorada en el lateral logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (076).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior de la chapa color vino tinto mangas puños y cintura color vinotinto cierre con cuello alto logo en el pecho izquierdo y derecho pantalón azul marino logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (077).png,Conjunto externo tipo deportivo tela licra algodón delantera y posterior color celeste verde y hombreras azul marino mangas azul marino con rayas celestes puños y cintura color azul marino cierre con cuello alto bolsillos en los costados luego en el pecho izquierdo y derecho pantalón azul marino con rayas laterales celestes logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (078).png,Conjunto externo tipo deportivo tela licra algodón buzo con delantera y posterior color naranja mangas color naranja con rayas rojas cuello redondo logo en el pecho izquierdo y derecho pantalón color azul vinotinto con logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (079).png,Conjunto externo tipo deportivo tela viotto algodón delantera y posterior del buzo color blanco mangas color blanco con rayas negras cintura puños color blanco
dataset/images\conjunto exterior (080).png,Conjunto externo tipo deportivo tela kioto  delantera y posterior del buzo color blanco mangas blancas con rayas doradas puño y cintura doble cuello redondo logo en el pecho izquierdo y derecho pantalón color negro con rayas laterales doradas logo en el parte izquierda y derecha del pantalón
dataset/images\conjunto exterior (081).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior de la chamba color gris mangas puños y cintura color gris bolsillos en los costados cierre con cuello redondo en punta logo en el pecho izquierdo y derecho pantalón color azul eléctrico raya lateral color blanco luego en la pierna izquierda y derecha
dataset/images\conjunto exterior (082).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior color azul petróleo del buzo Mangas sublimadas color vino tinto cuello tipo militar con cierre logo en el pecho izquierdo y centro pantalón color azul petróleo con logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (083).png,Conjunto externo tipo deportivo tela Licra algodón camisa tipo polo color amarillo delantera y posterior mangas cortas con botones logo en el pecho izquierdo y derecho hp pantalón color azul marino con lateral raya roja logo pierna izquierda y derecha
dataset/images\conjunto exterior (084).png,Conjunto externo tipo deportivo tela licra delantera y posterior del buzo color rojo mangas largas puño cintura color rojo cuello redondo logo en el pecho izquierdo y derecho pantalón negro logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (085).png,Conjunto externo tipo deportivo tela impermeable delantera y posterior de las chompa color blanco gris negro mangas puños color blanco cierre en el centro con cuello alto y capucha bolsillos en los costados luego en el pecho izquierdo pantalón color blanco
dataset/images\conjunto exterior (086).png,Conjunto externo tipo deportivo te la impermeable lente el posterior color azul petróleo celeste y verde mangas color azul y morado cierre azul cuello alto sin capucha pantalón color azul petróleo celeste y verde
dataset/images\conjunto exterior (087).png,Conjunto externo tipo deportivo delantera y posterior color azul petróleo naranja y rojo tela impermeable mangas color celeste y azul cierre con cuello alto bolsillos en los costados pantalón color azul petróleo
dataset/images\conjunto exterior (088).png,Conjunto externo tipo deportivo tela impermeable delantera y posterior color rojo mangas puños color azul cierre con cuello alto sin capucha logo en el pecho izquierdo pantalón color rojo con raya lateral azul
dataset/images\conjunto exterior (089).png,Conjunto externo tipo deportivo tela impermeable delantera y posterior color celeste con laterales azul marino mangas puños cintura color celeste cierre con cuello alto sin capucha pantalón color azul marino con raya lateral celeste
dataset/images\conjunto exterior (090).png,Conjunto externo tipo deportivo tela flix algodón delantera y posterior del buzo color azul negro y blanco una manga negra y la otra blanca con azul cuello redondo sin capucha pantalón color negro con una raya blanca y azul
dataset/images\conjunto exterior (091).png,Conjunto externo tipo casual delantero y posterior color morado verde blanco y negro del la chompa te la impermeable mangas verde la otra negra con morado cuello alto logo en el pecho izquierdo pantalón color negro con una raya verde y blanca en el lateral
dataset/images\conjunto exterior (092).png,Conjunto externo tipo deportivo tela lycra algodón delantera y posterior color azul petróleo mangas colores o petróleo con hombreras blancas cuello redondo logo en el pecho izquierdo y en el centro pantalón color azul petróleo con raya naranja en lateral
dataset/images\conjunto exterior (093).png,Conjunto externo tipo deportivo tela viotto delantera y posterior de las chomba color azul eléctrico mangas color azul eléctrico con hombreras blancas cierre y cuello tipo alto sin capucha bolsillos en los costados pantalón color azul eléctrico con logo en el parte izquierda
dataset/images\conjunto exterior (094).png,Conjunto externo tipo casual tela flix algodón delantera y posterior de la chapa color azul petróleo mangas color vino tinto puño y cintura color vinotinto bolsillos en los costados color rojo cierre color azul cuello redondo en punta logo en el pecho izquierdo pantalón color azul petróleo logo en la pierna izquierda
dataset/images\conjunto exterior (095).png,Conjunto externo tipo casual tela flix algodón sublimado delantera y posterior del puso sublimado con degradado color negro y blanco mangas sublimadas puños y cintura color blanco cuello redondo sin capucha pantalón sublimado con degradado blanco y negro hacia abajo logo en el centro del pecho del buzo y en la pierna izquierda
dataset/images\conjunto exterior (096).png,Conjunto externo tipo casual tela flix algodón buzo con delantera y espaldar color gris con una barra horizontal en el pecho color verde mangas puño cintura color gris cuello redondo con capucha luego en el pecho izquierdo pantalón color verde
dataset/images\conjunto exterior (097).png,Conjunto externo tipo deportivo tela licra algodón delantera y posterior de las chompa color negro mangas color negro con hombreras de rayas celestes bolsillos en los costados cuello tipo militar con cierre pantalón color negro con rayas celeste en los laterales logo en el pecho izquierdo y derecho de las chompa
dataset/images\conjunto exterior (098).png,Conjunto externo tipo deportivo de la libra de algodón delantera y posterior del buzo blanco mangas color gris cuello tipo militar con cierre blanco logos en el pecho izquierdo y derecho y centro de la champ pantalón color gris con logo en la pierna izquierda
dataset/images\conjunto exterior (099).png,Conjunto externo tipo deportivo de la flix algodón eh chompa con delantera y posterior color gris hombreras celestes mangas color celeste bolsillos en los costados cierre gris con cuello alto y capucha y cordones pantalón color gris
dataset/images\conjunto exterior (100).png,Conjunto externo tipo deportivo tela licra sublimada buzo con delantera y posterior color rojo manga sublimadas con rayas en forma de sonido color negro cuello tipo militar con cierre rojo logo en el pecho izquierdo pantalón color negro con raya roja en los laterales logo en la pierna derecha
dataset/images\conjunto exterior (101).png,Conjunto externo tipo deportivo tela viotto algodón Delantera y posterior color verde mangas puños y cintura color verde cierre con cuello alto sin capucha logo en el pecho izquierdo y derecho pantalón color verde logo en la pierna derecha
dataset/images\conjunto exterior (102).png,Conjunto externo tipo deportivo tela licra sublimada chompa con delantera y posterior color azul petróleo y hombreras color celeste mangas color azul petróleo cintura puño color azul petróleo cierre con cuello alto sin capucha logo en el pecho izquierdo y derecho pantalón color azul petróleo logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (103).png,Conjunto externo tipo deportivo de la licra algodón delantera y posterior color azul petróleo y celeste mangas color azul petróleo y celeste en las hombreras puños y cintura color azul petróleo cierre con cuello alto sin capucha logo en el pecho izquierdo y derecho pantalón color azul petróleo colón en la pierna izquierda y derecha
dataset/images\conjunto exterior (104).png,Conjunto externo tipo deportivo de la liga algodón buzo con delantera y posterior color negro mangas color gris con hombreras color negro cuello tipo militar con cierre luego en el pecho izquierdo pantalón color gris con logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (105).png,Conjunto externo tipo deportivo tela licra sublimada delantera y posterior del buzo sublimados con azul petróleo y celeste mangas sublimadas cuello redondo logo en el pecho izquierdo derecho y centro pantalón color azul petróleo logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (106).png,Conjunto externo tipo deportivo tela impermeable delantera y posterior de las chompa color azul eléctrico mangas color azul eléctrico cierre con cuello alto y capucha logo en el pecho izquierdo derecho y centro pantalón color blanco
dataset/images\conjunto exterior (107).png,Conjunto externo tipo deportivo de la biota algodón chompa con delantera y posterior color azul eléctrico mangas azul eléctrico con hombreras de rayas blancas cierre amarillo con cuello redondo logo en el pecho izquierdo y derecho bolsillos con cierre pantalón color azul eléctrico lateral con rayas blancas logo en la pierna izquierda y derecha
